Year,EmployerName,Position,RegularPay,TotalWages,RealTotalWages,RealRegularPay
2011,"University of California, Davis",ASSOC PROF OF CLINICAL_____-FY,110327.25,110327.25,99456.05114691467,99456.05114691467
2011,"University of California, Davis",ASSISTANT PROFESSOR-ACAD YR,63375.03,63375.03,57130.312095309644,57130.312095309644
2011,"University of California, Davis",PROFESSOR - ACADEMIC YEAR,97124.97,97124.97,87554.67016500958,87554.67016500958
2011,"University of California, Los Angeles",PROFESSOR - ACADEMIC YEAR,109224.96,109224.96,98462.37632388834,98462.37632388834
2011,"University of California, San Francisco",ADJUNCT PROFESSOR - FISCAL YR,0.0,1500.0,1352.196095890834,0.0
2011,"University of California, San Francisco",HS ASSOCIATE CLIN PROF-HCOMP,119761.29,198750.18,179166.14496906698,107960.49918456664
2011,"University of California, San Diego",ASSISTANT PROFESSOR-ACAD YR,75575.01,75575.01,68128.15564594048,68128.15564594048
2011,"University of California, Berkeley",PROFESSOR-ACAD YR-BUS/ECON/ENG,125300.04,165821.59999999998,149482.2134229143,112953.48326864354
2011,"University of California, Los Angeles",HS ASSOC CLIN PROFESSOR-FY,0.0,1627.0,1466.6820320095912,0.0
2011,"University of California, San Diego",ASSOCIATE PROFESSOR-ACAD YR,67195.04,67195.04,60573.91383415227,60573.91383415227
2011,"University of California, San Diego",PROFESSOR OF CLINICAL___-HCOMP,199177.75,207584.95,187130.3726371293,179551.58395888036
2011,"University of California, San Diego",HS ASSOCIATE CLIN PROF-HCOMP,58899.18,262666.67,236784.56379643065,53095.49416478099
2011,"University of California, San Francisco",PROFESSOR-HCOMP,214272.0,298499.95,269086.9780090728,193158.50790581384
2011,"University of California, San Francisco",PROFESSOR IN RESIDENCE-HCOMP,117472.74,151700.04,136752.13455632224,105897.45360106601
2011,"University of California, Santa Barbara",PROFESSOR - ACADEMIC YEAR,86450.01,120450.29,108581.60792461249,77931.57734114902
2011,"University of California, San Diego",ASSISTANT PROF IN RES-HCOMP,131793.75,270000.0,243395.29726035008,118807.32947520839
2011,"University of California, San Diego",ASSOCIATE PROF IN RES-HCOMP,49827.39,52577.39,47396.62766008651,44917.60148428665
2011,"University of California, Santa Barbara",PROFESSOR - ACADEMIC YEAR,131775.03,141775.53,127805.54543923587,118790.45406793167
2011,"University of California, Irvine",ASSOCIATE PROFESSOR-HCOMP,96925.02,96925.02,87374.42242542733,87374.42242542733
2011,"University of California, Davis",PROFESSOR OF CLINICAL_____-FY,116174.97,116174.97,104727.56058282316,104727.56058282316
2011,"University of California, Irvine",HS CLINICAL PROFESSOR-HCOMP,146894.64,221551.57,199720.77866165654,132420.23914352636
2011,"University of California, Los Angeles",PROFESSOR-ACAD YR-RECALLED,81527.99,81527.99,73494.55318921797,73494.55318921797
2011,"University of California, Santa Barbara",PROFESSOR - ACADEMIC YEAR,102399.99,119971.99,108150.4376628361,92309.91113150696
2011,"University of California, Santa Barbara",PROFESSOR - ACADEMIC YEAR,111825.0,130695.0,117816.84583496835,100806.21894866167
2011,"University of California, Davis",PROFESSOR OF CLINICAL___-HCOMP,136333.8,227228.08999999997,204837.95744982065,122900.02139864117
2011,"University of California, Los Angeles",HS ASSISTANT CLIN PROF-HCOMP,98847.51,163272.47999999998,147184.27334827615,89107.47807368677
2011,"University of California, San Diego",HS ASSISTANT CLIN PROF-HCOMP,80830.53,193218.04,174179.11956245266,72865.81806319128
2011,"University of California, Davis",ACT PROFESSOR-LAW SCHOOL SCALE,138325.02,150325.02,135512.603439141,124695.03467201433
2011,"University of California, Irvine",ASSISTANT PROFESSOR-ACAD YR,35524.98,35524.98,32024.492841733307,32024.492841733307
2011,"University of California, San Diego",VST ASST PROFESSOR -FISCAL YR,30000.0,30000.0,27043.92191781668,27043.92191781668
2011,"University of California, Berkeley",ASSOCIATE PROFESSOR-ACAD YR,95300.1,126833.43,114335.7792496289,85909.6154386707
2011,"University of California, Berkeley",ASSOCIATE PROFESSOR-ACAD YR,79249.98,87609.98,78977.24861138269,71441.0090369511
2011,"University of California, San Diego",HS CLINICAL PROFESSOR-HCOMP,176300.01,201849.97,181960.49425978796,158928.12348501
2011,"University of California, Los Angeles",HS ASSOCIATE CLIN PROF-HCOMP,124895.73,204035.89,183931.02258640778,112589.01233295712
