Year,EmployerName,Position,RegularPay,TotalWages
2024,"University of California, Davis",Prof-Ay-B/E/E,223925,326741
2024,"University of California, Davis",Prof-Ay-B/E/E,171183,197572
2024,"University of California, Davis",Prof-Ay-B/E/E,235100,295771
2024,"University of California, Davis",Prof-Ay-B/E/E,271883,382800
2024,"University of California, Davis",Prof-Ay-B/E/E,234433,312034
2024,"University of California, Davis",Prof-Ay-B/E/E,247533,314446
2024,"University of California, Davis",Prof-Ay-B/E/E,213100,313933
2024,"University of California, Davis",Prof-Ay-B/E/E,288375,418412
2024,"University of California, Davis",Prof-Ay-B/E/E,265050,335206
2024,"University of California, Davis",Prof-Ay-B/E/E,165642,220470
2024,"University of California, Davis",Prof-Ay-B/E/E,239817,244817
2024,"University of California, Davis",Prof-Ay-B/E/E,206357,206357
2024,"University of California, Davis",Prof-Ay-B/E/E,180975,180975
2024,"University of California, Davis",Prof-Ay-B/E/E,272400,340761
2024,"University of California, Davis",Prof-Ay-B/E/E,169933,258733
2024,"University of California, Davis",Prof-Ay-B/E/E,237050,328683
2024,"University of California, Davis",Prof-Ay-B/E/E,175017,223295
2024,"University of California, Davis",Prof-Ay-B/E/E,228400,339578
2024,"University of California, Davis",Prof-Ay-B/E/E,225275,288675
2024,"University of California, Davis",Prof-Ay-B/E/E,199933,269757
2024,"University of California, Davis",Prof-Ay-B/E/E,169983,218372
2024,"University of California, Davis",Prof-Ay-B/E/E,204467,204467
2024,"University of California, Davis",Prof-Ay-B/E/E,220075,298592
2024,"University of California, Davis",Prof-Ay-B/E/E,171617,205224
2024,"University of California, Davis",Prof-Ay-B/E/E,199542,283407
2024,"University of California, Davis",Prof-Ay-B/E/E,226883,301983
2024,"University of California, Davis",Prof-Ay-B/E/E,160667,215334
2024,"University of California, Davis",Prof-Ay-B/E/E,329600,423300
2024,"University of California, Davis",Prof-Ay-B/E/E,327483,405617
2024,"University of California, Davis",Prof-Ay-B/E/E,127575,141965
2024,"University of California, Davis",Prof-Ay-B/E/E,188500,248327
2024,"University of California, Davis",Prof-Ay-B/E/E,160767,233428
2024,"University of California, Davis",Prof-Ay-B/E/E,154633,212127
2024,"University of California, Davis",Prof-Ay-B/E/E,193542,202375
2024,"University of California, Davis",Prof-Ay-B/E/E,229083,243222
2024,"University of California, Davis",Prof-Ay-B/E/E,229392,229392
2024,"University of California, Davis",Prof-Ay-B/E/E,218217,218217
2024,"University of California, Davis",Prof-Ay-B/E/E,253967,281989
2024,"University of California, Davis",Prof-Ay-B/E/E,195267,195267
2024,"University of California, Davis",Prof-Ay-B/E/E,112583,112583
2024,"University of California, Davis",Prof-Ay-B/E/E,125100,174433
2024,"University of California, Davis",Prof-Ay-B/E/E,189333,189333
2024,"University of California, Davis",Prof-Ay-B/E/E,301500,301500
2024,"University of California, Davis",Prof-Ay-B/E/E,106342,106342
2024,"University of California, Davis",Prof-Ay-B/E/E,237650,250761
2024,"University of California, Davis",Prof-Ay-B/E/E,189533,189533
2024,"University of California, Davis",Prof-Ay-B/E/E,273917,320139
2024,"University of California, Davis",Prof-Ay-B/E/E,311683,380461
2024,"University of California, Davis",Prof-Ay-B/E/E,275017,361962
2024,"University of California, Davis",Prof-Ay-B/E/E,222450,296084
2024,"University of California, Davis",Prof-Ay-B/E/E,183183,230939
2024,"University of California, Davis",Prof-Ay-B/E/E,191133,202525
2024,"University of California, Davis",Prof-Ay-B/E/E,184193,226010
2024,"University of California, Davis",Prof-Ay-B/E/E,209433,263100
2024,"University of California, Davis",Prof-Ay-B/E/E,265050,294294
2024,"University of California, Davis",Prof-Ay-B/E/E,175967,220721
2024,"University of California, Davis",Prof-Ay-B/E/E,179250,239054
2024,"University of California, Davis",Prof-Ay-B/E/E,160567,218951
2024,"University of California, Davis",Prof-Ay-B/E/E,194767,299008
2024,"University of California, Davis",Prof-Ay-B/E/E,185992,238970
2024,"University of California, Davis",Prof-Ay-B/E/E,186317,256573
2024,"University of California, Davis",Prof-Ay-B/E/E,195367,260034
2024,"University of California, Davis",Prof-Ay-B/E/E,154700,207900
2024,"University of California, Davis",Prof-Ay-B/E/E,348100,348100
2024,"University of California, Davis",Prof-Ay-B/E/E,292033,333004
2024,"University of California, Davis",Prof-Ay-B/E/E,364158,448884
2024,"University of California, Davis",Prof-Ay-B/E/E,266325,266325
2024,"University of California, Davis",Prof-Ay-B/E/E,272370,272370
2024,"University of California, Davis",Prof-Ay-B/E/E,206100,206100
2024,"University of California, Davis",Prof-Ay-B/E/E,202433,227000
2024,"University of California, Davis",Prof-Ay-B/E/E,289617,354528
2024,"University of California, Davis",Prof-Ay-B/E/E,174817,193362
2024,"University of California, Davis",Prof-Ay-B/E/E,174717,175217
2024,"University of California, Davis",Prof-Ay-B/E/E,173433,232333
2024,"University of California, Davis",Prof-Ay-B/E/E,194517,196017
2024,"University of California, Davis",Prof-Ay-B/E/E,174817,212430
2024,"University of California, Davis",Prof-Ay-B/E/E,319233,391177
2024,"University of California, Davis",Prof-Ay-B/E/E,273500,313011
2024,"University of California, Davis",Prof-Ay-B/E/E,245800,245800
2024,"University of California, Davis",Prof-Ay-B/E/E,177550,177550
2024,"University of California, Davis",Prof-Ay-B/E/E,248117,390520
2024,"University of California, Davis",Prof-Ay-B/E/E,236417,236417
2024,"University of California, Davis",Prof-Ay-B/E/E,245400,272400
2024,"University of California, Davis",Prof-Ay-B/E/E,141375,153580
2024,"University of California, Davis",Prof-Ay-B/E/E,249950,249950
2024,"University of California, Davis",Prof-Ay-B/E/E,265858,301118
2024,"University of California, Davis",Prof-Ay-B/E/E,223408,301358
2024,"University of California, Davis",Prof-Ay-B/E/E,316183,316183
2024,"University of California, Davis",Prof-Ay-B/E/E,237050,237050
2024,"University of California, Davis",Prof-Ay-B/E/E,262533,262533
2024,"University of California, Davis",Prof-Ay-B/E/E,277233,277233
2024,"University of California, Davis",Prof-Ay-B/E/E,174817,234184
2024,"University of California, Davis",Prof-Ay-B/E/E,202717,203717
2024,"University of California, Davis",Prof-Ay-B/E/E,262550,292150
2024,"University of California, Davis",Prof-Ay-B/E/E,188500,188500
2024,"University of California, Davis",Prof-Ay-B/E/E,372983,414139
2024,"University of California, Davis",Prof-Ay-B/E/E,399383,487516
2024,"University of California, Davis",Prof-Ay-B/E/E,86697,86697
2024,"University of California, Davis",Prof-Ay-B/E/E,214500,214500
2024,"University of California, Davis",Prof-Ay-B/E/E,168943,168943
2024,"University of California, Davis",Prof-Ay-B/E/E,183583,183583
2024,"University of California, Davis",Prof-Ay-Law,213200,226750
2024,"University of California, Davis",Prof-Ay-Law,229617,255667
2024,"University of California, Davis",Prof-Ay-Law,317242,346242
2024,"University of California, Davis",Prof-Ay-Law,188025,188025
2024,"University of California, Davis",Prof-Ay-Law,324850,349850
2024,"University of California, Davis",Prof-Ay-Law,136092,151092
2024,"University of California, Davis",Prof-Ay-Law,286300,301300
2024,"University of California, Davis",Prof-Ay-Law,258817,279867
2024,"University of California, Davis",Prof-Ay-Law,294167,309167
2024,"University of California, Davis",Prof-Ay-Law,302533,318583
2024,"University of California, Davis",Prof-Ay-Law,271717,285267
2024,"University of California, Davis",Prof-Ay-Law,271717,286717
2024,"University of California, Davis",Prof-Ay-Law,385383,410383
2024,"University of California, Davis",Prof-Ay-Law,219900,230950
2024,"University of California, Davis",Prof-Ay-Law,246617,261617
2024,"University of California, Davis",Prof-Ay-Law,286300,301800
2024,"University of California, Davis",Prof-Ay-Law,331700,356700
2024,"University of California, Davis",Prof-Ay-Law,261292,276292
2024,"University of California, Davis",Prof-Ay-Law,236921,251921
2024,"University of California, Davis",Prof-Ay-Law,278350,370484
2024,"University of California, Davis",Prof-Ay-Law,300067,320247
2024,"University of California, Davis",Prof-Ay-Law,275675,297775
2024,"University of California, Davis",Prof-Ay-Law,302533,322533
2024,"University of California, Davis",Prof-Ay-Law,229717,244717
2024,"University of California, Davis",Prof-Ay-Law,242625,268125
2024,"University of California, Davis",Prof-Ay-Law,253067,273067
2024,"University of California, Davis",Prof-Ay-Law,246617,260167
2024,"University of California, Davis",Prof-Ay-Law,298083,319133
2024,"University of California, Davis",Prof-Ay-Law,310458,331508
2024,"University of California, Davis",Prof-Ay-Law,294167,307717
2024,"University of California, Davis",Prof-Ay-Law,246617,276866
2024,"University of California, Davis",Prof-Ay-Law,279450,299450
2024,"University of California, Davis",Prof-Fy,234497,234497
2024,"University of California, Davis",Prof-Fy,178267,204958
2024,"University of California, Davis",Prof-Fy,191850,191850
2024,"University of California, Davis",Prof-Fy,300583,300583
2024,"University of California, Davis",Prof-Fy,224483,224483
2024,"University of California, Davis",Prof-Fy,257689,332590
2024,"University of California, Davis",Prof-Fy,178867,178867
2024,"University of California, Davis",Prof-Fy,173333,189651
2024,"University of California, Davis",Prof-Fy,210400,210400
2024,"University of California, Davis",Prof-Fy,233233,233233
2024,"University of California, Davis",Prof-Fy,278433,293433
2024,"University of California, Davis",Prof-Fy,335133,335133
2024,"University of California, Davis",Prof-Fy,196483,214219
2024,"University of California, Davis",Prof-Fy,225300,225300
2024,"University of California, Davis",Prof-Fy,0,29
2024,"University of California, Davis",Prof-Fy,329183,329183
2024,"University of California, Davis",Prof-Fy,186317,186317
2024,"University of California, Davis",Prof-Fy,74108,90878
2024,"University of California, Davis",Prof-Fy,215168,285952
2024,"University of California, Davis",Prof-Fy,180658,183658
2024,"University of California, Davis",Prof-Fy,203467,209334
2024,"University of California, Davis",Prof-Fy,182783,199283
2024,"University of California, Davis",Prof-Fy,260733,264253
2024,"University of California, Davis",Prof-Fy,10485,10485
2024,"University of California, Davis",Prof-Fy,238283,268283
2024,"University of California, Davis",Prof-Fy,313183,313183
2024,"University of California, Davis",Prof-Fy,215950,217450
2024,"University of California, Davis",Prof-Fy,237001,251051
2024,"University of California, Davis",Prof-Fy,215050,215050
2024,"University of California, Davis",Prof-Fy,164675,222969
2024,"University of California, Davis",Prof-Fy,239275,239275
2024,"University of California, Davis",Prof-Fy,217933,224600
2024,"University of California, Davis",Prof-Fy,208789,208789
2024,"University of California, Davis",Prof-Fy,190450,190450
2024,"University of California, Davis",Prof-Fy,197100,197100
2024,"University of California, Davis",Prof-Fy,398767,398767
2024,"University of California, Davis",Prof-Fy,404217,406717
2024,"University of California, Davis",Prof-Fy,183733,189688
2024,"University of California, Davis",Prof-Fy,114158,150149
2024,"University of California, Davis",Prof-Fy,208783,208783
2024,"University of California, Davis",Prof-Fy,251067,254447
2024,"University of California, Davis",Prof-Fy,259183,259183
2024,"University of California, Davis",Prof-Fy,274300,311304
2024,"University of California, Davis",Prof-Fy,229133,232633
2024,"University of California, Davis",Prof-Fy,24232,51301
2024,"University of California, Davis",Prof-Fy,326805,326805
2024,"University of California, Davis",Prof-Fy,320142,320142
2024,"University of California, Davis",Prof-Fy,197100,197100
2024,"University of California, Davis",Prof-Fy,236133,236133
2024,"University of California, Davis",Prof-Fy,185017,191257
2024,"University of California, Davis",Prof-Fy,223967,231603
2024,"University of California, Davis",Prof-Fy,251067,281067
2024,"University of California, Davis",Prof-Fy,206875,209115
2024,"University of California, Davis",Prof-Fy,289517,299517
2024,"University of California, Davis",Prof-Fy,161600,161600
2024,"University of California, Davis",Prof-Fy,223884,223884
2024,"University of California, Davis",Prof-Fy,200801,293734
2024,"University of California, Davis",Prof-Fy,205900,210597
2024,"University of California, Davis",Prof-Fy,336533,336533
2024,"University of California, Davis",Prof-Fy,260733,276115
2024,"University of California, Davis",Prof-Fy,251874,251874
2024,"University of California, Davis",Prof-Fy,236983,239900
2024,"University of California, Davis",Prof-Fy,212008,212808
2024,"University of California, Davis",Prof-Fy,266267,290303
2024,"University of California, Davis",Prof-Fy,173333,183833
2024,"University of California, Davis",Prof-Fy,198225,202960
2024,"University of California, Davis",Prof-Fy,308650,310900
2024,"University of California, Davis",Prof-Fy,162492,177165
2024,"University of California, Davis",Prof-Fy,239083,288549
2024,"University of California, Davis",Prof-Fy,196322,273432
2024,"University of California, Davis",Prof-Fy,227792,227792
