Year,EmployerName,Position,RegularPay,TotalWages,RealTotalWages,RealRegularPay
2023,"University of California, Berkeley",Assoc Prof-Ay,141300,187546,187546.0,141300.0
2023,"University of California, Berkeley",Assoc Prof-Ay,154217,181058,181058.0,154217.0
2023,"University of California, Berkeley",Assoc Prof-Ay,137750,183283,183283.0,137750.0
2023,"University of California, Berkeley",Assoc Prof-Ay,131883,138816,138816.0,131883.0
2023,"University of California, Berkeley",Assoc Prof-Ay,123667,137439,137439.0,123667.0
2023,"University of California, Berkeley",Assoc Prof-Ay,152650,202483,202483.0,152650.0
2023,"University of California, Berkeley",Assoc Prof-Ay,143650,175298,175298.0,143650.0
2023,"University of California, Berkeley",Assoc Prof-Ay,125550,127270,127270.0,125550.0
2023,"University of California, Berkeley",Assoc Prof-Ay,154750,179524,179524.0,154750.0
2023,"University of California, Berkeley",Assoc Prof-Ay,134300,178882,178882.0,134300.0
2023,"University of California, Berkeley",Assoc Prof-Ay,118225,187234,187234.0,118225.0
2023,"University of California, Berkeley",Assoc Prof-Ay,138233,174819,174819.0,138233.0
2023,"University of California, Berkeley",Assoc Prof-Ay,118350,136185,136185.0,118350.0
2023,"University of California, Berkeley",Assoc Prof-Ay,193900,278033,278033.0,193900.0
2023,"University of California, Berkeley",Assoc Prof-Ay,147542,182699,182699.0,147542.0
2023,"University of California, Berkeley",Assoc Prof-Ay,111283,127143,127143.0,111283.0
2023,"University of California, Berkeley",Assoc Prof-Ay,135183,178305,178305.0,135183.0
2023,"University of California, Berkeley",Assoc Prof-Ay,154583,171627,171627.0,154583.0
2023,"University of California, Berkeley",Assoc Prof-Ay,125083,159918,159918.0,125083.0
2023,"University of California, Berkeley",Assoc Prof-Ay,144900,205165,205165.0,144900.0
2023,"University of California, Berkeley",Assoc Prof-Ay,168483,221508,221508.0,168483.0
2023,"University of California, Berkeley",Assoc Prof-Ay,120767,127067,127067.0,120767.0
2023,"University of California, Berkeley",Assoc Prof-Ay,140267,286567,286567.0,140267.0
2023,"University of California, Berkeley",Assoc Prof-Ay,154608,169352,169352.0,154608.0
2023,"University of California, Berkeley",Assoc Prof-Ay,142551,178069,178069.0,142551.0
2023,"University of California, Berkeley",Assoc Prof-Ay,95479,108084,108084.0,95479.0
2023,"University of California, Berkeley",Assoc Prof-Ay,84274,123878,123878.0,84274.0
2023,"University of California, Berkeley",Assoc Prof-Ay,118600,119227,119227.0,118600.0
2023,"University of California, Berkeley",Assoc Prof-Ay,66792,96788,96788.0,66792.0
2023,"University of California, Berkeley",Assoc Prof-Ay,156217,207884,207884.0,156217.0
2023,"University of California, Berkeley",Assoc Prof-Ay,62708,81199,81199.0,62708.0
2023,"University of California, Berkeley",Assoc Prof-Ay,153758,153758,153758.0,153758.0
2023,"University of California, Berkeley",Assoc Prof-Ay,9742,9742,9742.0,9742.0
2023,"University of California, Berkeley",Assoc Prof-Ay,119517,119517,119517.0,119517.0
2023,"University of California, Berkeley",Assoc Prof-Ay,157100,157100,157100.0,157100.0
